CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2025-11-05T01:51:40.126Z,1.0,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.8,117.8,EngineStart,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.2,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.643,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.229Z,1.1,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.8,118.0,EngineStart,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.1,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.643,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.332Z,1.2,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.8,117.8,EngineStart,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.1,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.643,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.435Z,1.3,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.8,117.8,EngineStart,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.1,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.643,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.536Z,1.4,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.8,117.8,EngineStart,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.1,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.639Z,1.5,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.1,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,Flight mode changed to AssistedTakeoff.,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.741Z,1.6,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.196,4.211,4.214,0.018,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.848Z,1.7,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:40.950Z,1.8,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.9,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.054Z,1.9,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.159Z,2.0,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.262Z,2.1,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,118.0,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.262Z,2.2,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.371Z,2.3,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,99,12.583,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.475Z,2.4,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.8,118.0,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,98,12.526,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-05T01:51:41.578Z,2.5,0.0,0.0,0.0,0.0,0.0,41.215816,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.8,117.9,AssistedTakeoff,,RCAssistantTakeoff,false,Already,0,0,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,119.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1024,1024,98,12.526,0.0,0,0,3,false,4.158,4.144,4.157,0.014,0.018,0.0,0.0,0.0,45836623.61046586,45836623.61046586,41.215816,5.0,false,FixedHeight,false,false,false,false,,true,false,false,,40,,5.0,399,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,389.7,545.6381,25.9,10.51903,3.0,27,6,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
