CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2025-11-19T04:22:30.316Z,0.0,14.153596668009573,121.26241811035338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.3,-58.0,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.8,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,Flight mode changed to EngineStart.,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:30.519Z,0.1,14.153596813257007,121.26241797322676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.4,-58.0,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-59.4,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:30.519Z,0.2,14.153596966320972,121.2624178490786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.4,-58.3,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.5,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:30.724Z,0.3,14.153597132461343,121.26241773313467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.4,-59.1,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.7,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:30.724Z,0.4,14.153597289161624,121.26241762949266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.2,-59.7,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-59.0,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:30.825Z,0.5,14.153597441142674,121.26241752563831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.3,-59.7,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.9,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,false,4.184,4.194,4.195,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:30.927Z,0.6,14.153597577067265,121.26241741039128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,-1.3,-59.4,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.9,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,false,4.184,4.194,4.195,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:31.131Z,0.7,14.153597715726015,121.26241728402438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,-1.2,-59.2,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.8,false,false,false,false,false,false,false,,,,0,0,0,0,0,0.0,0.0,0,0,3,false,4.184,4.194,4.195,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:31.131Z,0.8,14.153597842386388,121.26241718805736,0.0,0.0,0.0,14.885205,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,-1.2,-59.3,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.8,false,false,false,false,false,false,false,,,,0,0,0,0,96,12.498,0.0,0,0,3,false,4.184,4.194,4.195,0.011,0.011,0.0,0.0,0.0,14.153578907193168,121.26242436448435,14.885205,380.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,380.0,401,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:22:31.337Z,0.9,14.153597970937387,121.26241710777771,0.0,0.0,0.0,14.885205,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,-1.2,-59.5,EngineStart,AutoFly,AppAutoTakeoff,true,Already,9,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-58.7,false,false,false,false,false,false,false,,,,0,0,0,0,96,12.498,0.0,0,0,3,false,4.184,4.194,4.195,0.011,0.011,0.0,0.0,0.0,14.153578907193168,121.26242436448435,14.885205,380.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,380.0,401,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,121.5,23.604368,11.5,1.9104973,2.0,2,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
