CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltage3,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2025-11-19T04:24:58.462Z,121.6,14.15356365025719,121.26245552127807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.8,-171.2,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-168.4,false,false,false,false,false,false,true,Normal,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,Flight mode changed to EngineStart.,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:58.544Z,121.7,14.153563635970851,121.26245555622336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.8,-171.2,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-167.4,false,false,false,false,false,false,true,Normal,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:58.645Z,121.8,14.153563603535503,121.2624556005472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.8,-171.2,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-167.2,false,false,false,false,false,false,true,Normal,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:58.748Z,121.9,14.153563573134083,121.26245559747697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.9,-171.1,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-167.3,false,false,false,false,false,false,true,Normal,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:58.951Z,122.0,14.153563528283478,121.2624556117524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.9,-171.0,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,false,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-168.4,false,false,false,false,false,false,true,Normal,,,0,0,0,0,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:58.951Z,122.1,14.153563525567233,121.26245558597799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.8,-171.0,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-168.8,false,false,false,false,false,false,true,Normal,,,1024,1024,1112,1024,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:59.053Z,122.2,14.153563503125646,121.26245558215457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.8,-170.9,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-169.0,false,false,false,false,false,false,true,Normal,,,1024,1024,1684,1024,0,0.0,0.0,0,0,3,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,false,,false,false,false,false,,false,false,false,,0,,0.0,0,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:59.156Z,122.3,14.153563519240729,121.26245554763116,0.0,0.0,0.0,15.463382,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.9,-170.8,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-169.1,false,false,false,false,false,false,true,Normal,,,1024,1024,1684,1024,81,12.112,0.0,0,0,3,true,4.0373335,4.0373335,4.0373335,0.0,0.0,0.0,0.0,0.0,14.15359954679567,121.26241599943363,15.463382,380.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,380.0,401,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:59.258Z,122.4,14.153563511220641,121.2624555346015,0.0,0.0,0.0,15.463382,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,3.8,-170.8,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,8,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-169.2,false,false,false,false,false,false,true,Normal,,,1024,1024,1684,1024,81,12.112,0.0,0,0,3,false,4.037,4.051,4.047,0.014,0.014,0.0,0.0,0.0,14.15359954679567,121.26241599943363,15.463382,380.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,380.0,401,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
2025-11-19T04:24:59.361Z,122.5,14.153563536756272,121.26245553820624,0.0,0.0,0.0,15.463382,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,3.9,-170.8,EngineStart,AutoFly,RCAssistantTakeoff,true,Already,9,4,Spark,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-169.3,false,false,false,false,false,false,true,Normal,,,1024,1024,1684,1024,81,12.112,0.0,0,0,3,false,4.037,4.051,4.047,0.014,0.014,0.0,0.0,0.0,14.15359954679567,121.26241599943363,15.463382,380.0,true,FixedHeight,false,false,false,false,,true,false,false,,40,,380.0,401,Android,4.3.62,Clinton Spark,0BMCE8B0112XGP,,,0C0AF8NB33038T,,,467.6,197.21494,14.7,3.0066593,2.0,25,0,Clinton Spark,0BMCE8B0112XGP,,,Android,4.3.62
